road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
N1,153.843,PC Girder Bridge,LRP155a,Lemua Bridge(L),98.87,C,121136,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,153.843,10.95,1982.0,3.0,Comilla,Noakhali,Feni,Feni-1,22.9614487369369,91.4429962027027,interpolate
N1,175.785,Box Culvert,LRP176b,PURPU DURGAPURE BOX CUL,12.4,C,100553,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,175.785,12.5,1992.0,2.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.8243706577981,91.5526915454128,interpolate
N1,189.58,Box Culvert,LRP191c,ISAMATI BOX CULVERT,19.2,C,100554,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,189.58,9.8,1984.0,4.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.7138727382812,91.6082352218749,interpolate
N1,205.615,RCC Girder Bridge,LRP208a,BAROCONDO BRIDGE,22.25,C,100583,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,205.615,12.8,1988.0,3.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.5870350167767,91.6770444686922,interpolate
N1,214.807,RCC Girder Bridge,LRP217a,BORO KUMIRA BRIDGE,27.0,C,100603,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,214.807,7.9,1965.0,3.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.5113471164122,91.7087907889313,interpolate
N1,10.543,Box Culvert,LRP010a,KATCHPUR BOX CULVERT,8.0,B,101106,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,10.543,21.7,1987.0,2.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6964000869109,90.5350989801047,interpolate
N1,11.808,Box Culvert,LRP011c,NAYABARI BOX CULVERT,10.6,B,101114,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,11.808,22.4,1986.0,2.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6909119315151,90.5454624957575,interpolate
N1,15.465,Box Culvert,LRP016a,MALIBAG BOX CULVERT,5.55,B,109800,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,15.465,21.0,2003.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6633090696149,90.563856994797,interpolate
N1,17.134,PC Girder Bridge,LRP017b,LANGOLBANDO PC GIDER BRIDGE,159.5,B,109808,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,17.134,17.8,1998.0,5.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6544257051136,90.576730225,interpolate
N1,17.722,PC Girder Bridge,LRP018a,DARIKANDI BRIDGE (R),20.0,B,109847,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,17.722,9.2,2002.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6515705663716,90.5814943946902,interpolate
N1,17.722,PC Girder Bridge,LRP018a,DARIKANDI BRIDGE (L),20.0,B,109853,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,17.722,9.2,2002.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6515705663716,90.5814943946902,interpolate
N1,18.093,PC Girder Bridge,LRP018c,SONARKALI BRIDGE(L),24.5,B,109797,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,18.093,9.2,2003.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6497543993548,90.5845490085483,interpolate
N1,18.093,PC Girder Bridge,LRP018d,Sonakhal Bridge(R),25.5,B,119937,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,18.093,,,,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6497543993548,90.5845490085483,interpolate
N1,18.093,PC Girder Bridge,LRP018c,SONARKALI BRIDGE(R),24.5,B,109804,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,18.093,9.1,2003.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6497543993548,90.5845490085483,interpolate
N1,18.742,PC Girder Bridge,LRP019a,MOLLIK PARA P.C(L),40.5,B,109810,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,18.742,9.25,2001.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6459685949152,90.5892119813559,interpolate
N1,18.742,PC Girder Bridge,LRP019b,Mollik para Bridge(R),40.33,B,119939,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,18.742,,,,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6459685949152,90.5892119813559,interpolate
N1,18.742,PC Girder Bridge,LRP019a,Mollik para Bridge(L),40.4,B,119938,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,18.742,,,,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6459685949152,90.5892119813559,interpolate
N1,20.397,Box Culvert,LRP020b,SHADIPUR BOX CULVERT,10.4,B,109827,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,20.397,20.9,2003.0,2.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.63380522,90.597394085,interpolate
N1,22.328,Box Culvert,LRP022a,SANGAKADI CULVERT,5.5,B,101112,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,22.328,21.0,2002.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6198832229508,90.6083528852459,interpolate
N1,22.596,PC Girder Bridge,LRP023a,ASHIR CHAR ( Left),213.5,B,109807,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,22.596,9.15,2000.0,7.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6176407964705,90.6095506105882,interpolate
N1,22.596,PC Girder Bridge,LRP023a,Ashariarchar Bridge(L),214.09,B,119953,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,22.596,,,,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6176407964705,90.6095506105882,interpolate
N1,22.596,PC Girder Bridge,LRP023b,Ashariarchar Bridge(R),224.82,B,119956,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,22.596,,,,Dhaka,Dhaka,Narayanganj,Vitikandi,23.6176407964705,90.6095506105882,interpolate
N1,23.081,PC Girder Bridge,LRP023c,ASHIR CHAR (R),116.8,B,109802,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,23.081,9.2,2000.0,4.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.613587384385,90.6109029561497,interpolate
N1,30.908,PC Girder Bridge,LRP031a,ALIPURA BRIDGE (LEFT),26.3,B,101116,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,30.908,9.2,2004.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.5591910296296,90.6557475703703,interpolate
N1,35.408,PC Girder Bridge,LRP036a,BORAKANDI BRIDGE(L),24.5,B,109855,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,35.408,9.2,1998.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.5313996605222,90.68744892596,interpolate
N1,35.408,RCC Girder Bridge,LRP036a,CHAR BOWSHIA BRIDGE(R),24.5,B,109850,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,35.408,9.2,1997.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.5313996605222,90.68744892596,interpolate
N1,39.86,Box Culvert,LRP040c,MAIS PARA BOX CULVERT,6.0,B,101129,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,39.86,9.75,1984.0,1.0,Dhaka,Dhaka,Narayanganj,Vitikandi,23.5317587831999,90.7291780095,interpolate
N1,56.006,RCC Girder Bridge,LRP056a,ILLIOT BAZER,28.9,B,112556,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,56.006,9.2,1985.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.510087758207,90.8757204035353,interpolate
N1,58.838,Box Culvert,LRP059a,KHAT GHOR BOX CULVERT,5.9,B,101156,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,58.838,8.5,1992.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.5060024341,90.9021745389,interpolate
N1,60.83,Box Culvert,LRP061a,BAKRA BOX CULVERT,3.0,B,101158,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,60.83,12.2,1988.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.5056131416,90.9214660218,interpolate
N1,63.098,Slab Culvert,LRP064a,MATIA BAZER,6.0,B,101163,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,63.098,8.4,1989.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.5024077848,90.9432418928,interpolate
N1,66.178,Slab Culvert,LRP067a,KARON KHAL SLAB CULVERT,4.6,B,101171,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,66.178,8.2,1987.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.495896314,90.9715772516,interpolate
N1,74.279,Box Culvert,LRP075a,CORI PAI BOX CULVERT,4.6,B,101180,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,74.279,20.0,1999.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.4817873233065,91.0463348850746,interpolate
N1,75.312,Box Culvert,LRP076a,COREPAI BOX CULVERT,4.6,B,101183,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,75.312,20.0,1991.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.4817498298684,91.0563549686842,interpolate
N1,80.949,Box Culvert,LRP081a,NAZIRA BOX CULVERT,3.0,B,101196,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,80.949,8.6,1988.0,1.0,Comilla,Comilla,Comilla,Gouripur,23.4781159049382,91.1070332074074,interpolate
N1,91.092,RCC Girder Bridge,LRP092a,PADUAR BAZER RCCGIDER,35.9,B,101209,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,91.092,9.2,1980.0,4.0,Comilla,Comilla,Comilla,Comilla,23.4212487704918,91.1678943372365,interpolate
N1,93.6,RCC Girder Bridge,LRP094a,MOSTAPUR RCC GIDER BRIDGE,27.9,B,101213,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,93.6,9.2,1990.0,3.0,Comilla,Comilla,Comilla,Comilla,23.4119324230158,91.1939029849206,interpolate
N1,109.289,Box Culvert,LRP110a,DOLL BARI CULVERT,19.2,B,101130,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,109.289,8.6,1979.0,4.0,Comilla,Comilla,Comilla,Comilla,23.3083612731261,91.2865787034735,interpolate
N1,109.897,Slab Culvert,LRP110c,DHARMA PUR SLAB CULVERT,2.6,B,101131,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,109.897,12.2,1984.0,1.0,Comilla,Comilla,Comilla,Comilla,23.3034306450331,91.2889770397351,interpolate
N1,112.469,Box Culvert,LRP113a,BOWCHI BAZAR CULVERT,4.6,B,101141,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,112.469,12.2,1984.0,1.0,Comilla,Comilla,Comilla,Comilla,23.2821949258397,91.2966655096899,interpolate
N1,113.717,Box Culvert,LRP114a,AMAN GONG SLAB CULVERT,6.3,B,101146,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,113.717,12.2,1992.0,2.0,Comilla,Comilla,Comilla,Comilla,23.27301895,91.3029661882,interpolate
N1,115.052,Box Culvert,LRP116a,RANGAMATIA (1) BOX CULVERT,3.0,B,101148,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,115.052,12.2,1984.0,1.0,Comilla,Comilla,Comilla,Comilla,23.2618360940594,91.3070217386138,interpolate
N1,115.326,Slab Culvert,LRP116b,RANGOWATIA 2 CULVERT,3.0,B,101155,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,115.326,11.8,1984.0,1.0,Comilla,Comilla,Comilla,Comilla,23.25941665,91.3073611,interpolate
N1,115.525,Box Culvert,LRP116c,NOWA PARA BOX CULVERT,3.6,B,101161,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,115.525,12.2,1991.0,1.0,Comilla,Comilla,Comilla,Comilla,23.2576429774881,91.3076156494075,interpolate
N1,116.074,Box Culvert,LRP117a,HARISHARDE CULVERT,4.5,B,101168,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,116.074,12.2,1984.0,1.0,Comilla,Comilla,Comilla,Comilla,23.2527463398104,91.3083926405213,interpolate
N1,117.087,Box Culvert,LRP118a,SONAGATI BOX CULVERT,2.5,B,101176,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,117.087,11.6,1992.0,1.0,Comilla,Comilla,Comilla,Comilla,23.2443915125925,91.3114032292592,interpolate
N1,117.269,Box Culvert,LRP118b,BALUJURI BOX CULVERT,19.2,B,101182,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,117.269,8.4,1988.0,4.0,Comilla,Comilla,Comilla,Comilla,23.2429040619631,91.3119739539877,interpolate
N1,118.856,Box Culvert,LRP119b,KALIA BAZER BOC CULVERT,3.1,B,101187,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,118.856,12.2,1988.0,1.0,Comilla,Comilla,Comilla,Comilla,23.2289195919642,91.3134220678571,interpolate
N1,119.19,Box Culvert,LRP120a,CHAUDDAGARAM BOX CULVERT,2.6,B,101190,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,119.19,12.2,1984.0,1.0,Comilla,Comilla,Comilla,Comilla,23.2259184472573,91.3135697177215,interpolate
N1,120.634,Box Culvert,LRP121b,HAYDAR POLE BOX CULVERT,14.3,B,101195,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,120.634,11.0,1990.0,3.0,Comilla,Comilla,Comilla,Comilla,23.2131955721448,91.3153497403899,interpolate
N1,124.346,Box Culvert,LRP125a,BASHONTA PUR (2),9.5,B,101206,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,124.346,8.0,1978.0,2.0,Comilla,Comilla,Comilla,Comilla,23.1817958149837,91.3208787514658,interpolate
N1,125.41,Box Culvert,LRP126a,NANKORA BOX CULVERT,3.1,B,101211,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,125.41,12.2,1984.0,1.0,Comilla,Comilla,Comilla,Comilla,23.1726272318681,91.3205774642857,interpolate
N1,127.673,Box Culvert,LRP128a,DIMATOLI (1) BOX CULVERT,6.3,B,101217,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,127.673,8.1,1984.0,1.0,Comilla,Comilla,Comilla,Comilla,23.1527364949367,91.3243178772152,interpolate
N1,128.767,Box Culvert,LRP129a,DIMATOLY (2) BOX CULVERT,3.5,B,101221,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,128.767,12.2,1984.0,1.0,Comilla,Comilla,Comilla,Comilla,23.1436667679334,91.3266680470308,interpolate
N1,129.291,Box Culvert,LRP130a,JAGARNATHPUR BOX CULVERT,6.1,B,101223,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,129.291,12.1,1992.0,1.0,Comilla,Comilla,Comilla,Comilla,23.1389893200345,91.3263585348877,interpolate
N1,129.955,Box Culvert,LRP131a,JAGOT PUR BOX CULVERT,3.0,B,101224,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,129.955,12.2,1983.0,1.0,Comilla,Comilla,Comilla,Comilla,23.1332639685968,91.327546416481,interpolate
N1,131.577,Slab Culvert,LRP132a,FOKIR BAZAR SLAB CULVERT,4.5,B,101231,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,131.577,11.8,1972.0,1.0,Comilla,Comilla,Comilla,Comilla,23.1196973774193,91.3328165129032,interpolate
N1,132.079,Box Culvert,LRP133a,KAKKARA CULVERT,5.3,B,101157,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,132.079,12.1,1983.0,1.0,Comilla,Comilla,Comilla,Comilla,23.1158251554,91.335094485,interpolate
N1,133.873,Box Culvert,LRP135a,CHANGARPULL(II) BOX CULVERT,3.1,B,101178,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,133.873,12.2,1988.0,1.0,Comilla,Comilla,Comilla,Comilla,23.1017563206521,91.343162998913,interpolate
N1,134.426,Box Culvert,LRP135b,ADONCORA,9.5,B,101181,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,134.426,10.8,1984.0,2.0,Comilla,Comilla,Comilla,Comilla,23.0973512527272,91.3454956309091,interpolate
N1,135.723,Box Culvert,LRP136c,FOEALTPARA BOX CULVERT,9.25,B,101199,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,135.723,8.4,1975.0,2.0,Comilla,Comilla,Comilla,Comilla,23.0870753710144,91.3512101492753,interpolate
N1,136.899,Box Culvert,LRP137b,KOKALI BOX CULVERT,14.2,B,101207,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,136.899,8.1,1994.0,3.0,Comilla,Comilla,Comilla,Comilla,23.0779647046997,91.3566005031331,interpolate
N1,137.856,Box Culvert,LRP138a,DUTHOSHA BOX CULVERT,6.1,B,101212,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,137.856,9.6,1986.0,1.0,Comilla,Comilla,Comilla,Comilla,23.070198184,91.3603022,interpolate
N1,138.953,Box Culvert,LRP140a,MOHAMMAD ALI MAZAR,4.0,B,101219,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,138.953,12.1,1984.0,1.0,Comilla,Comilla,Comilla,Comilla,23.0607473333333,91.3618624619047,interpolate
N1,148.151,RCC Girder Bridge,LRP149a,Rampur Bridge(L),22.86,B,121127,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,148.151,,,,Comilla,Noakhali,Feni,Feni-1,22.9947280792802,91.4022894900763,interpolate
N1,153.843,PC Girder Bridge,LRP155a,LAMUA BRIDGE,94.05,B,101235,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,153.843,11.1,1982.0,3.0,Comilla,Noakhali,Feni,Feni-1,22.9614487369369,91.4429962027027,interpolate
N1,160.379,PC Girder Bridge,LRP161a,MUHURI BRIDGE,191.5,B,101246,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,160.379,11.0,1972.0,6.0,Comilla,Noakhali,Feni,Feni-1,22.9496126090047,91.502066899526,interpolate
N1,160.379,PC Girder Bridge,LRP161a,Muhuri Bridge(L),193.22,B,121143,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,160.379,11.2,1972.0,6.0,Comilla,Noakhali,Feni,Feni-1,22.9496126090047,91.502066899526,interpolate
N1,165.183,PC Girder Bridge,LRP166a,DHOOM GHAT PC GIRDER,220.6,B,101258,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,165.183,11.0,1985.0,7.0,Comilla,Noakhali,Feni,Feni-1,22.9149647061403,91.5262895350877,interpolate
N1,177.247,Box Culvert,LRP179a,MUCHIPOOL CULVERT,9.5,B,100555,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,177.247,12.3,1979.0,2.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.811563437647,91.5562562129411,interpolate
N1,180.85,RCC Girder Bridge,LRP182a,MIRAISORI BRIDGE,23.2,B,100559,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,180.85,12.8,1986.0,3.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.7821968918511,91.5691025661971,interpolate
N1,185.842,Box Culvert,LRP187b,BOTHAGIA (-3) BOX CULVERT,8.1,B,100548,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,185.842,12.7,1986.0,2.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.7445136523437,91.5943998915364,interpolate
N1,200.575,Box Culvert,LRP202b,UTTOR SITAKONDO BAZAR BOX CULVERT,6.1,B,100571,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,200.575,12.1,1986.0,1.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.6258323373493,91.6541857554217,interpolate
N1,203.651,Box Culvert,LRP206b,KALIAVA BOX CULVERT,4.5,B,100580,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,203.651,12.1,1988.0,1.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.6023506949579,91.6683367336134,interpolate
N1,204.342,Box Culvert,LRP206c,SKM BOX CULVERT(1),9.3,B,100581,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,204.342,12.4,1984.0,2.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.5971665766519,91.671819207489,interpolate
N1,209.514,RCC Girder Bridge,LRP212a,BARSH BARIA BRIDGE,21.6,B,100591,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,209.514,12.9,1985.0,3.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.5543319776357,91.6887963149094,interpolate
N1,213.386,Arch Masonry,LRP215b,KYSTELGATE ARCH,16.3,B,100600,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,213.386,7.7,1985.0,3.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.5229359167189,91.7038366163009,interpolate
N1,217.377,Box Culvert,LRP219a,GORA MARI BOX CULVERT,3.0,B,100606,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,217.377,12.15,1984.0,1.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.4904405976324,91.7182726733934,interpolate
N1,218.441,RCC Girder Bridge,LRP220b,MUDDO SONAISORI BRIDGE,23.2,B,100608,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,218.441,12.6,1987.0,3.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.4811642144766,91.7203633632516,interpolate
N1,220.725,RCC Girder Bridge,LRP223a,SHLAKHAR PAD BRIDGE,23.2,B,100611,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,220.725,12.4,1986.0,3.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.4624386352,91.7285307,interpolate
N1,225.702,PC Girder Bridge,LRP228a,DHAMAKHALI BRIDGE,35.1,B,100616,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,225.702,12.6,1990.0,3.0,Chittagong,Chittagong,Chittagong,Sitakunda,22.4220415536,91.7480209792,interpolate
N1,242.898,RCC Girder Bridge,LRP238a,BAKULIA BRIDGE,14.7,B,100629,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,242.898,10.2,1995.0,1.0,Chittagong,Chittagong,Chittagong,Chittagong,22.3522674714754,91.852622049836,interpolate
N1,244.367,RCC Girder Bridge,LRP239a,HAFAS BAGAR BRIDGE,38.4,B,101094,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,244.367,10.0,1996.0,3.0,Chittagong,Chittagong,Chittagong,Chittagong,22.3395393508599,91.8533871579852,interpolate
N1,244.856,RCC Girder Bridge,LRP240a,RAZAKATI BRIDGE,39.4,B,100630,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,244.856,9.1,1985.0,3.0,Chittagong,Chittagong,Chittagong,Chittagong,22.3357673216494,91.8538536927835,interpolate
N1,249.348,Box Culvert,LRP244b,SHIKALBAHA BOX CULVERT,5.7,B,100636,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,249.348,7.9,1973.0,1.0,Chittagong,Chittagong,Dohazari,Patiya,22.3002851293515,91.8652980307167,interpolate
N1,252.506,Box Culvert,LRP248a,SHANTERHAT CULVERT,3.0,B,100641,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,252.506,12.15,1987.0,1.0,Chittagong,Chittagong,Dohazari,Patiya,22.2988369230769,91.8873512822898,interpolate
N1,253.777,Box Culvert,LRP249a,SHANTERHAT BOX CULVERT,3.1,B,100642,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,253.777,12.2,1978.0,1.0,Chittagong,Chittagong,Dohazari,Patiya,22.3021025781938,91.8992582823788,interpolate
N1,255.505,Box Culvert,LRP251a,MUNSHA BOX CULVERT(L),10.8,B,100644,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,255.505,10.75,1986.0,2.0,Chittagong,Chittagong,Dohazari,Patiya,22.3083189877358,91.9142153009434,interpolate
N1,262.116,RCC Girder Bridge,LRP257a,Patiya Bridge,50.3,B,121087,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,262.116,,,,Chittagong,Chittagong,Dohazari,Patiya,22.3006016043999,91.9658457726,interpolate
N1,265.483,PC Girder Bridge,LRP261a,Srimi Bridge,61.0,B,121088,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,265.483,,,,Chittagong,Chittagong,Dohazari,Patiya,22.2859320161666,91.992309198,interpolate
N1,266.424,Box Culvert,LRP262a,KOMOLMUNSHE HAT BOX CULVERT,14.0,B,100651,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,266.424,8.6,1978.0,3.0,Chittagong,Chittagong,Dohazari,Patiya,22.2811424692972,91.9995571696216,interpolate
N1,268.954,RCC Girder Bridge,LRP264a,Korna Bridge,15.2,B,121093,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,268.954,,,,Chittagong,Chittagong,Dohazari,Dohazari,22.2611613745967,92.0073035838709,interpolate
N1,273.008,Steel Beam & RCC Slab,LRP269a,Kanchon Nagar Bridge,12.7,B,121096,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,273.008,,,,Chittagong,Chittagong,Dohazari,Dohazari,22.2314978226851,92.0249656611111,interpolate
N1,273.008,Steel Beam & RCC Slab,LRP269a,KHANCHANAGAR BADAMTOLA,12.6,B,100678,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,273.008,6.8,1956.0,1.0,Chittagong,Chittagong,Dohazari,Patiya,22.2314978226851,92.0249656611111,interpolate
N1,273.443,Box Culvert,LRP269c,NORTH JOARA PAKKAR DOKAN,9.4,B,100683,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,273.443,8.55,1979.0,2.0,Chittagong,Chittagong,Dohazari,Patiya,22.2260608528604,92.0264650356979,interpolate
